"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"692","50","7","92","false","0","-7","43"
"693","50","7","93","false","0","-7","43"
"695","50","7","95","false","0","-7","43"
"694","50","7","94","false","0","-7","43"
"697","50","7","97","false","0","-7","43"
"698","50","7","98","false","0","-7","43"
"696","50","7","96","false","0","-7","43"
"700","50","7","100","false","0","-7","43"
"703","50","8","3","false","0","47","-3"
"702","50","8","2","false","0","48","-2"
"701","50","8","1","false","0","49","-1"
"704","50","8","4","false","0","46","-4"
"705","50","8","5","false","0","45","-5"
"699","50","7","99","false","0","-7","43"
"706","50","8","6","false","0","44","-6"
"707","50","8","7","false","0","43","-7"
"709","50","8","9","false","0","-8","42"
"711","50","8","11","false","0","-8","42"
"710","50","8","10","false","0","-8","42"
"708","50","8","8","false","0","17","17"
"712","50","8","12","false","0","-8","42"
"714","50","8","14","false","0","-8","42"
"715","50","8","15","false","0","-8","42"
"716","50","8","16","false","0","-8","42"
"717","50","8","17","false","0","-8","42"
"718","50","8","18","false","0","-8","42"
"719","50","8","19","false","0","-8","42"
"720","50","8","20","false","0","-8","42"
"713","50","8","13","false","0","-8","42"
"721","50","8","21","false","0","-8","42"
"722","50","8","22","false","0","-8","42"
"723","50","8","23","false","0","-8","42"
"724","50","8","24","false","0","-8","42"
"725","50","8","25","false","0","-8","42"
"726","50","8","26","false","0","-8","42"
"728","50","8","28","false","0","-8","42"
"729","50","8","29","false","0","-8","42"
"730","50","8","30","false","0","-8","42"
"733","50","8","33","false","0","-8","42"
"732","50","8","32","false","0","-8","42"
"734","50","8","34","false","0","-8","42"
"731","50","8","31","false","0","-8","42"
"735","50","8","35","false","0","-8","42"
"736","50","8","36","false","0","-8","42"
"737","50","8","37","false","0","-8","42"
"738","50","8","38","false","0","-8","42"
"739","50","8","39","false","0","-8","42"
"740","50","8","40","false","0","-8","42"
"741","50","8","41","false","0","-8","42"
"742","50","8","42","false","0","-8","42"
"743","50","8","43","false","0","-8","42"
"744","50","8","44","false","0","-8","42"
"746","50","8","46","false","0","-8","42"
"748","50","8","48","false","0","-8","42"
"745","50","8","45","false","0","-8","42"
"749","50","8","49","false","0","-8","42"
"747","50","8","47","false","0","-8","42"
"751","50","8","51","false","0","-8","42"
"750","50","8","50","false","0","-8","42"
"753","50","8","53","false","0","-8","42"
"752","50","8","52","false","0","-8","42"
"754","50","8","54","false","0","-8","42"
"756","50","8","56","false","0","-8","42"
"755","50","8","55","false","0","-8","42"
"727","50","8","27","false","0","-8","42"
"760","50","8","60","false","0","-8","42"
"757","50","8","57","false","0","-8","42"
"759","50","8","59","false","0","-8","42"
"762","50","8","62","false","0","-8","42"
"761","50","8","61","false","0","-8","42"
"763","50","8","63","false","0","-8","42"
"758","50","8","58","false","0","-8","42"
"765","50","8","65","false","0","-8","42"
"766","50","8","66","false","0","-8","42"
"767","50","8","67","false","0","-8","42"
"769","50","8","69","false","0","-8","42"
"768","50","8","68","false","0","-8","42"
"770","50","8","70","false","0","-8","42"
"771","50","8","71","false","0","-8","42"
"775","50","8","75","false","0","-8","42"
"774","50","8","74","false","0","-8","42"
"772","50","8","72","false","0","-8","42"
"776","50","8","76","false","0","-8","42"
"777","50","8","77","false","0","-8","42"
"778","50","8","78","false","0","-8","42"
"773","50","8","73","false","0","-8","42"
"780","50","8","80","false","0","-8","42"
"781","50","8","81","false","0","-8","42"
"782","50","8","82","false","0","-8","42"
"784","50","8","84","false","0","-8","42"
"785","50","8","85","false","0","-8","42"
"779","50","8","79","false","0","-8","42"
"783","50","8","83","false","0","-8","42"
"786","50","8","86","false","0","-8","42"
"788","50","8","88","false","0","-8","42"
"787","50","8","87","false","0","-8","42"
"789","50","8","89","false","0","-8","42"
"792","50","8","92","false","0","-8","42"
"791","50","8","91","false","0","-8","42"
"790","50","8","90","false","0","-8","42"
"793","50","8","93","false","0","-8","42"
"794","50","8","94","false","0","-8","42"
"795","50","8","95","false","0","-8","42"
"796","50","8","96","false","0","-8","42"
"797","50","8","97","false","0","-8","42"
"798","50","8","98","false","0","-8","42"
"799","50","8","99","false","0","-8","42"
"800","50","8","100","false","0","-8","42"
"801","50","9","1","false","0","49","-1"
"802","50","9","2","false","0","48","-2"
"803","50","9","3","false","0","47","-3"
"804","50","9","4","false","0","46","-4"
"805","50","9","5","false","0","45","-5"
"806","50","9","6","false","0","44","-6"
"808","50","9","8","false","0","42","-8"
"807","50","9","7","false","0","43","-7"
"810","50","9","10","false","0","-9","41"
"811","50","9","11","false","0","-9","41"
"809","50","9","9","false","0","16","16"
"812","50","9","12","false","0","-9","41"
"813","50","9","13","false","0","-9","41"
"814","50","9","14","false","0","-9","41"
"815","50","9","15","false","0","-9","41"
"816","50","9","16","false","0","-9","41"
"818","50","9","18","false","0","-9","41"
"817","50","9","17","false","0","-9","41"
"764","50","8","64","false","0","-8","42"
"819","50","9","19","false","0","-9","41"
"820","50","9","20","false","0","-9","41"
"821","50","9","21","false","0","-9","41"
"822","50","9","22","false","0","-9","41"
"824","50","9","24","false","0","-9","41"
"825","50","9","25","false","0","-9","41"
"823","50","9","23","false","0","-9","41"
"827","50","9","27","false","0","-9","41"
"828","50","9","28","false","0","-9","41"
"831","50","9","31","false","0","-9","41"
"829","50","9","29","false","0","-9","41"
"833","50","9","33","false","0","-9","41"
"832","50","9","32","false","0","-9","41"
"830","50","9","30","false","0","-9","41"
"834","50","9","34","false","0","-9","41"
"835","50","9","35","false","0","-9","41"
"837","50","9","37","false","0","-9","41"
"836","50","9","36","false","0","-9","41"
"838","50","9","38","false","0","-9","41"
"840","50","9","40","false","0","-9","41"
"839","50","9","39","false","0","-9","41"
"841","50","9","41","false","0","-9","41"
"826","50","9","26","false","0","-9","41"
"842","50","9","42","false","0","-9","41"
"843","50","9","43","false","0","-9","41"
"844","50","9","44","false","0","-9","41"
"845","50","9","45","false","0","-9","41"
"846","50","9","46","false","0","-9","41"
"847","50","9","47","false","0","-9","41"
"848","50","9","48","false","0","-9","41"
"850","50","9","50","false","0","-9","41"
"853","50","9","53","false","0","-9","41"
"852","50","9","52","false","0","-9","41"
"851","50","9","51","false","0","-9","41"
"854","50","9","54","false","0","-9","41"
"855","50","9","55","false","0","-9","41"
"856","50","9","56","false","0","-9","41"
"858","50","9","58","false","0","-9","41"
"857","50","9","57","false","0","-9","41"
"859","50","9","59","false","0","-9","41"
"860","50","9","60","false","0","-9","41"
"861","50","9","61","false","0","-9","41"
"849","50","9","49","false","0","-9","41"
"862","50","9","62","false","0","-9","41"
"863","50","9","63","false","0","-9","41"
"865","50","9","65","false","0","-9","41"
"867","50","9","67","false","0","-9","41"
"866","50","9","66","false","0","-9","41"
"864","50","9","64","false","0","-9","41"
"868","50","9","68","false","0","-9","41"
"870","50","9","70","false","0","-9","41"
"871","50","9","71","false","0","-9","41"
"872","50","9","72","false","0","-9","41"
"873","50","9","73","false","0","-9","41"
"874","50","9","74","false","0","-9","41"
"876","50","9","76","false","0","-9","41"
"875","50","9","75","false","0","-9","41"
"877","50","9","77","false","0","-9","41"
"878","50","9","78","false","0","-9","41"
"879","50","9","79","false","0","-9","41"
"880","50","9","80","false","0","-9","41"
"881","50","9","81","false","0","-9","41"
"882","50","9","82","false","0","-9","41"
"883","50","9","83","false","0","-9","41"
"884","50","9","84","false","0","-9","41"
"885","50","9","85","false","0","-9","41"
"887","50","9","87","false","0","-9","41"
"886","50","9","86","false","0","-9","41"
"888","50","9","88","false","0","-9","41"
"889","50","9","89","false","0","-9","41"
"890","50","9","90","false","0","-9","41"
"869","50","9","69","false","0","-9","41"
"891","50","9","91","false","0","-9","41"
"892","50","9","92","false","0","-9","41"
"893","50","9","93","false","0","-9","41"
"894","50","9","94","false","0","-9","41"
"895","50","9","95","false","0","-9","41"
"896","50","9","96","false","0","-9","41"
"897","50","9","97","false","0","-9","41"
"900","50","9","100","false","0","-9","41"
"899","50","9","99","false","0","-9","41"
"901","50","10","1","false","0","49","-1"
"902","50","10","2","false","0","48","-2"
"903","50","10","3","false","0","47","-3"
"904","50","10","4","false","0","46","-4"
"905","50","10","5","false","0","45","-5"
"906","50","10","6","false","0","44","-6"
"907","50","10","7","false","0","43","-7"
"908","50","10","8","false","0","42","-8"
"898","50","9","98","false","0","-9","41"
"909","50","10","9","false","0","41","-9"
"910","50","10","10","false","0","15","15"
"911","50","10","11","false","0","-10","40"
"912","50","10","12","false","0","-10","40"
"914","50","10","14","false","0","-10","40"
"913","50","10","13","false","0","-10","40"
"915","50","10","15","false","0","-10","40"
"917","50","10","17","false","0","-10","40"
"918","50","10","18","false","0","-10","40"
"919","50","10","19","false","0","-10","40"
"921","50","10","21","false","0","-10","40"
"920","50","10","20","false","0","-10","40"
"923","50","10","23","false","0","-10","40"
"922","50","10","22","false","0","-10","40"
"924","50","10","24","false","0","-10","40"
"925","50","10","25","false","0","-10","40"
"916","50","10","16","false","0","-10","40"
"926","50","10","26","false","0","-10","40"
"928","50","10","28","false","0","-10","40"
"927","50","10","27","false","0","-10","40"
"929","50","10","29","false","0","-10","40"
"930","50","10","30","false","0","-10","40"
"931","50","10","31","false","0","-10","40"
"932","50","10","32","false","0","-10","40"
"934","50","10","34","false","0","-10","40"
"935","50","10","35","false","0","-10","40"
"937","50","10","37","false","0","-10","40"
"936","50","10","36","false","0","-10","40"
"938","50","10","38","false","0","-10","40"
"939","50","10","39","false","0","-10","40"
"933","50","10","33","false","0","-10","40"
"940","50","10","40","false","0","-10","40"
"941","50","10","41","false","0","-10","40"
"942","50","10","42","false","0","-10","40"
"943","50","10","43","false","0","-10","40"
"944","50","10","44","false","0","-10","40"
"946","50","10","46","false","0","-10","40"
"945","50","10","45","false","0","-10","40"
"948","50","10","48","false","0","-10","40"
"951","50","10","51","false","0","-10","40"
"950","50","10","50","false","0","-10","40"
"949","50","10","49","false","0","-10","40"
"952","50","10","52","false","0","-10","40"
"953","50","10","53","false","0","-10","40"
"954","50","10","54","false","0","-10","40"
"955","50","10","55","false","0","-10","40"
"947","50","10","47","false","0","-10","40"
"956","50","10","56","false","0","-10","40"
"957","50","10","57","false","0","-10","40"
"958","50","10","58","false","0","-10","40"
"959","50","10","59","false","0","-10","40"
"960","50","10","60","false","0","-10","40"
"961","50","10","61","false","0","-10","40"
"962","50","10","62","false","0","-10","40"
"965","50","10","65","false","0","-10","40"
"966","50","10","66","false","0","-10","40"
"968","50","10","68","false","0","-10","40"
"967","50","10","67","false","0","-10","40"
"969","50","10","69","false","0","-10","40"
"964","50","10","64","false","0","-10","40"
"970","50","10","70","false","0","-10","40"
"963","50","10","63","false","0","-10","40"
"971","50","10","71","false","0","-10","40"
"972","50","10","72","false","0","-10","40"
"974","50","10","74","false","0","-10","40"
"973","50","10","73","false","0","-10","40"
"975","50","10","75","false","0","-10","40"
"976","50","10","76","false","0","-10","40"
"977","50","10","77","false","0","-10","40"
"981","50","10","81","false","0","-10","40"
"983","50","10","83","false","0","-10","40"
"982","50","10","82","false","0","-10","40"
"984","50","10","84","false","0","-10","40"
"979","50","10","79","false","0","-10","40"
"980","50","10","80","false","0","-10","40"
"985","50","10","85","false","0","-10","40"
"988","50","10","88","false","0","-10","40"
"986","50","10","86","false","0","-10","40"
"987","50","10","87","false","0","-10","40"
"978","50","10","78","false","0","-10","40"
"989","50","10","89","false","0","-10","40"
"991","50","10","91","false","0","-10","40"
"990","50","10","90","false","0","-10","40"
"992","50","10","92","false","0","-10","40"
"994","50","10","94","false","0","-10","40"
"993","50","10","93","false","0","-10","40"
"995","50","10","95","false","0","-10","40"
"996","50","10","96","false","0","-10","40"
"999","50","10","99","false","0","-10","40"
"998","50","10","98","false","0","-10","40"
"1000","50","10","100","false","0","-10","40"
"1001","50","11","1","false","0","49","-1"
"1002","50","11","2","false","0","48","-2"
"1003","50","11","3","false","0","47","-3"
"1004","50","11","4","false","0","46","-4"
"1005","50","11","5","false","0","45","-5"
"1006","50","11","6","false","0","44","-6"
"1007","50","11","7","false","0","43","-7"
"1008","50","11","8","false","0","42","-8"
"1009","50","11","9","false","0","41","-9"
"1010","50","11","10","false","0","40","-10"
"1011","50","11","11","false","0","14","14"
"1012","50","11","12","false","0","-11","39"
"1013","50","11","13","false","0","-11","39"
"1014","50","11","14","false","0","-11","39"
"1015","50","11","15","false","0","-11","39"
"1016","50","11","16","false","0","-11","39"
"1017","50","11","17","false","0","-11","39"
"1018","50","11","18","false","0","-11","39"
"1019","50","11","19","false","0","-11","39"
"1020","50","11","20","false","0","-11","39"
"1021","50","11","21","false","0","-11","39"
"1023","50","11","23","false","0","-11","39"
"1024","50","11","24","false","0","-11","39"
"1022","50","11","22","false","0","-11","39"
"1026","50","11","26","false","0","-11","39"
"1025","50","11","25","false","0","-11","39"
"1027","50","11","27","false","0","-11","39"
"1028","50","11","28","false","0","-11","39"
"1029","50","11","29","false","0","-11","39"
"1030","50","11","30","false","0","-11","39"
"1031","50","11","31","false","0","-11","39"
"1032","50","11","32","false","0","-11","39"
"1033","50","11","33","false","0","-11","39"
"1034","50","11","34","false","0","-11","39"
"1035","50","11","35","false","0","-11","39"
"1036","50","11","36","false","0","-11","39"
"1037","50","11","37","false","0","-11","39"
"1038","50","11","38","false","0","-11","39"
"997","50","10","97","false","0","-10","40"
"1039","50","11","39","false","0","-11","39"
"1040","50","11","40","false","0","-11","39"
"1041","50","11","41","false","0","-11","39"
"1042","50","11","42","false","0","-11","39"
"1043","50","11","43","false","0","-11","39"
"1044","50","11","44","false","0","-11","39"
"1045","50","11","45","false","0","-11","39"
"1047","50","11","47","false","0","-11","39"
"1048","50","11","48","false","0","-11","39"
"1049","50","11","49","false","0","-11","39"
"1050","50","11","50","false","0","-11","39"
"1051","50","11","51","false","0","-11","39"
"1053","50","11","53","false","0","-11","39"
"1054","50","11","54","false","0","-11","39"
"1052","50","11","52","false","0","-11","39"
"1055","50","11","55","false","0","-11","39"
"1056","50","11","56","false","0","-11","39"
"1057","50","11","57","false","0","-11","39"
"1058","50","11","58","false","0","-11","39"
"1059","50","11","59","false","0","-11","39"
"1060","50","11","60","false","0","-11","39"
"1061","50","11","61","false","0","-11","39"
"1062","50","11","62","false","0","-11","39"
"1063","50","11","63","false","0","-11","39"
"1064","50","11","64","false","0","-11","39"
"1065","50","11","65","false","0","-11","39"
"1066","50","11","66","false","0","-11","39"
"1068","50","11","68","false","0","-11","39"
